Data,Número do pedido,Serviço,UF,CEP,Município,Valor previsto,Frete,Peso bruto (gr),Peso Bruto (Kg),Faixa de Peso,Total da Venda
11/12/2022,503,.Package,PE,50710-390,Recife,48,30,2000,2,1,195
11/12/2022,504,.Package,RS,91210-290,Porto Alegre,18,30,2000,2,1,195
11/12/2022,505,.Package,SP,05036-170,São Paulo,18,30,2000,2,1,195
11/12/2022,506,.Package,PR,81200-528,Curitiba,30,30,4000,4,2,360
11/12/2022,507,.Package,SP,05412-001,São Paulo,31,30,4000,4,2,360
11/12/2022,527,.Package,PR,81540-200,Curitiba,30,30,4000,4,2,360
12/12/2022,526,.Package,SP,03316-000,São Paulo,21,30,1000,1,1,110
12/12/2022,530,.Package,SP,13874-308,São João da Boa Vista,35,30,4000,4,2,360
12/12/2022,531,.Package,SP,13478-450,Americana,30,30,3000,3,2,275
12/12/2022,532,.Package,SP,07114-360,Guarulhos,24,30,2000,2,1,200
12/12/2022,533,.Package,RN,59040-020,Natal,48,30,2000,2,1,195
12/12/2022,534,.Package,RJ,22776-000,Rio de Janeiro,35,30,4000,4,2,360
13/12/2022,536,.Package,MS,79610-414,Três Lagoas,34,30,2000,2,1,190
13/12/2022,537,.Package,SP,18090-602,Sorocaba,24,30,2000,2,1,190
13/12/2022,538,.Package,SP,03113-070,São Paulo,24,30,2000,2,1,195
13/12/2022,539,.Package,SP,13025-001,Campinas,29,30,3000,3,2,280
10/12/2022,553,.Package,SP,01303-060,São Paulo,21,30,1000,1,1,115
14/12/2022,542,.Package,SP,12924-500,Bragança Paulista,35,30,4000,4,2,360
14/12/2022,543,.Package,RJ,22220-050,Rio de Janeiro,24,30,1000,1,1,115
14/12/2022,552,.Package,SP,01446-050,São Paulo,24,30,2000,2,1,190
15/12/2022,555,.Package,RJ,21931-582,Rio de Janeiro,27,30,2000,2,1,195
15/12/2022,556,.Package,SP,01228-100,São Paulo,21,30,1000,1,1,115
15/12/2022,557,.Package,MG,32260-445,Contagem,34,30,4000,4,2,355
15/12/2022,558,.Package,SP,04635-023,São Paulo,31,30,4000,4,2,360
15/12/2022,559,.Package,RJ,22776-050,Rio de Janeiro,26,30,2000,2,1,195
15/12/2022,560,.Package,RJ,26280-315,Nova Iguaçu,26,30,1000,1,1,110
16/12/2022,567,.Package,PE,51020-041,Recife,48,30,2000,2,1,195
17/12/2022,577,.Package,RJ,22760-070,Rio de Janeiro,27,30,2000,2,1,195
17/12/2022,576,.Package,SP,04313-001,São Paulo,30,30,3000,3,2,280
17/12/2022,575,.Package,SP,04140-080,São Paulo,24,30,2000,2,1,195
16/12/2022,578,.Package,BA,44900-000,Irecê,46,30,2000,2,1,200
19/12/2022,584,.Package,SP,01539-010,São Paulo,31,30,4000,4,2,330
19/12/2022,581,.Package,BA,44950-000,Uibaí,145,40,4000,4,2,330
19/12/2022,590,.Package,SP,13090-605,Campinas,30,30,3000,3,2,280
19/12/2022,591,.Package,PR,86047-150,Londrina,31,30,4000,4,2,370
15/12/2022,561,.Package,RJ,21931-582,Rio de Janeiro,27,30,2000,2,1,195
20/12/2022,595,.Package,MG,34007-113,Nova Lima,30,30,2000,2,1,195
20/12/2022,596,.Package,SP,05353-050,São Paulo,21,30,1000,1,1,115
20/12/2022,597,.Package,SC,88330-635,Balneário Camboriú,35,30,4000,4,2,330
20/12/2022,598,.Package,SC,88015-530,Florianópolis,21,30,1000,1,1,115
21/12/2022,603,.Package,PR,87300-020,Campo Mourão,33,30,4000,4,2,330
21/12/2022,602,.Package,RJ,22776-000,Rio de Janeiro,32,30,3000,3,2,275
15/12/2022,562,.Package,BA,41611-055,Salvador,45,30,3000,3,2,275
22/12/2022,604,.Package,SP,04037-005,São Paulo,31,30,4000,4,2,360
23/12/2022,608,.Package,SP,01530-030,São Paulo,31,30,4000,4,2,360
23/12/2022,618,.Package,RS,97060-001,Santa Maria,17,30,1000,1,1,115
23/12/2022,609,.Package,PA,66635-010,Belém,61,30,5000,5,3,440
24/12/2022,616,.Package,PR,81200-100,Curitiba,29,30,4000,4,2,330
25/12/2022,615,.Package,SP,03532-000,São Paulo,31,30,4000,4,2,330
24/12/2022,626,.Package,MG,35010-020,Governador Valadares,35,30,4000,4,2,360
25/12/2022,625,.Package,SC,89700-059,Concórdia,33,30,3000,3,2,280
26/12/2022,621,.Package,MG,30320-170,Belo Horizonte,26,30,2000,2,1,195
26/12/2022,622,.Package,SP,11702-500,Praia Grande,22,30,1000,1,1,115
26/12/2022,623,.Package,MG,38020-251,Uberaba,24,30,1000,1,1,115
26/12/2022,624,.Package,RJ,22743-052,Rio de Janeiro,26,30,2000,2,1,195
27/12/2022,627,.Package,RJ,22441-120,Rio de Janeiro,35,30,4000,4,2,330
27/12/2022,628,.Package,SP,15910-000,Monte Alto,27,30,2000,2,1,195
28/12/2022,636,.Package,RJ,26950-000,Paty do Alferes,32,30,1000,1,1,110
28/12/2022,637,.Package,SP,15812-120,Catanduva,35,30,4000,4,2,360
30/12/2022,640,.Package,SP,04517-050,São Paulo,21,30,1000,1,1,115
29/12/2022,641,.Package,SP,11065-001,Santos,31,30,3000,3,2,285
01/01/2023,647,.Package,RS,96825-300,Santa Cruz do Sul,23,30,4000,4,2,325
31/12/2022,646,.Package,SP,03114-000,São Paulo,21,30,1000,1,1,110
30/12/2022,645,.Package,RJ,22631-460,Rio de Janeiro,35,30,4000,4,2,360
30/12/2022,644,.Package,SC,89120-000,Timbó,48,30,7000,7,4,610
02/01/2023,649,.Package,RJ,22050-011,Rio de Janeiro,26,30,2000,2,1,200
02/01/2023,650,.Package,BA,44950-000,Uibaí,106,40,1000,1,1,85
02/01/2023,652,.Package,SP,05020-000,São Paulo,31,30,4000,4,2,330
03/01/2023,653,.Package,MA,65238-000,Palmeirândia,135,30,2000,2,1,195
03/01/2023,656,.Package,MG,36704-136,Leopoldina,30,30,2000,2,1,195
02/01/2023,657,.Package,MG,36016-210,Juiz de Fora,27,30,2000,2,1,200
03/01/2023,659,.Package,PR,80060-230,Curitiba,23,30,2000,2,1,190
04/01/2023,664,.Package,PR,87005-040,Maringá,24,30,2000,2,1,195
03/01/2023,658,.Package,BA,43850-000,São Sebastião do Passé,89,30,1000,1,1,110
04/01/2023,667,.Package,RJ,22441-030,Rio de Janeiro,26,30,2000,2,1,195
04/01/2023,668,.Package,PR,80620-220,Curitiba,23,30,2000,2,1,190
04/01/2023,669,.Package,SP,13341-554,Indaiatuba,23,30,1000,1,1,195
04/01/2023,670,.Package,SP,15061-776,São José do Rio Preto,24,30,2000,2,1,190
05/01/2023,673,.Package,SP,04127-000,São Paulo,23,30,2000,2,1,200
06/01/2023,671,.Package,SP,04271-060,São Paulo,32,30,4000,4,2,360
05/01/2023,674,.Package,SP,11310-220,São Vicente,21,30,1000,1,1,115
06/01/2023,672,.Package,SP,09360-160,Mauá,24,30,2000,2,1,195
07/01/2023,676,.Package,ES,29101-442,Vila Velha,38,30,4000,4,2,360
07/01/2023,678,.Package,RJ,22793-720,Rio de Janeiro,34,30,4000,4,2,360
08/01/2023,679,.Package,SP,01232-020,São Paulo,30,30,4000,4,2,360
08/01/2023,680,.Package,RJ,25535-261,São João de Meriti,26,30,1000,1,1,94
08/01/2023,681,.Package,RJ,27510-132,Resende,39,30,4000,4,2,360
10/01/2023,686,.Package,SP,06473-010,Barueri,21,30,1000,1,1,115
10/01/2023,687,.Package,SP,05713-470,São Paulo,30,30,4000,4,2,330
10/01/2023,688,.Package,MG,30840-420,Belo Horizonte,25,30,2000,2,1,190
11/01/2023,690,.Package,SP,09820-050,São Bernardo do Campo,23,30,2000,2,1,200
11/01/2023,692,.Package,PR,85601-275,Francisco Beltrão,26,30,2000,2,1,190
10/01/2023,698,.Package,SC,89035-240,Blumenau,24,30,2000,2,1,200
11/01/2023,693,.Package,PI,64049-120,Teresina,56,30,4000,4,2,360
11/01/2023,694,.Package,SE,49005-405,Aracaju,47,30,4000,4,2,294
11/01/2023,697,.Package,SP,01333-001,São Paulo,24,30,2000,2,1,195
12/01/2023,712,.Package,MG,30320-720,Belo Horizonte,33,30,4000,4,2,360
13/01/2023,709,.Package,RJ,22793-355,Rio de Janeiro,23,30,1000,1,1,94
13/01/2023,710,.Package,SP,05642-000,São Paulo,23,30,2000,2,1,195
13/01/2023,711,.Package,SP,07123-120,Guarulhos,20,30,1000,1,1,115
14/01/2023,707,.Package,SP,06454-020,Barueri,30,30,4000,4,2,360
14/01/2023,708,.Package,SC,88047-622,Florianópolis,30,30,4000,4,2,325
15/01/2023,704,.Package,RJ,22610-020,Rio de Janeiro,23,30,1000,1,1,98
15/01/2023,705,.Package,SC,89260-487,Jaraguá do Sul,34,30,4000,4,2,330
15/01/2023,706,.Package,SP,05350-000,São Paulo,31,30,4000,4,2,330
16/01/2023,703,.Package,RJ,22640-101,Rio de Janeiro,25,30,2000,2,1,195
16/01/2023,716,PAC,SP,09250-020,Santo André,34,30,2000,2,1,195
16/01/2023,731,.Package,ES,29090-460,Vitória,29,30,2000,2,1,200
16/01/2023,730,.Package,SP,13035-270,Campinas,23,30,2000,2,1,195
16/01/2023,729,.Package,SP,18010-004,Sorocaba,24,30,2000,2,1,190
16/01/2023,728,.Package,PR,80420-000,Curitiba,30,30,4000,4,2,330
18/01/2023,737,.Package,BA,47810-026,Barreiras,53,30,4000,4,2,330
18/01/2023,736,.Package,ES,29167-124,Serra,39,30,4000,4,2,330
17/01/2023,739,.Package,RJ,22776-000,Rio de Janeiro,34,30,4000,4,2,294
17/01/2023,735,.Package,SP,13874-686,São João da Boa Vista,34,30,4000,4,2,360
17/01/2023,733,.Package,BA,41810-110,Salvador,47,30,4000,4,2,330
17/01/2023,732,.Package,RJ,22620-061,Rio de Janeiro,34,30,4000,4,2,370
17/01/2023,738,.Package,MG,32625-296,Betim,33,30,4000,4,2,360
18/01/2023,742,.Package,RJ,25963-140,Teresópolis,29,30,2000,2,1,200
18/01/2023,741,.Package,RJ,28895-162,Rio das Ostras,29,30,2000,2,1,200
19/01/2023,745,.Package,RJ,22793-329,Rio de Janeiro,25,30,2000,2,1,200
18/01/2023,743,.Package,PE,55642-011,Gravatá,47,30,2000,2,1,195
18/01/2023,740,.Package,MG,32670-190,Betim,33,30,4000,4,2,370
17/01/2023,734,.Package,RS,95270-000,Flores da Cunha,33,40,6600,7,4,430
19/01/2023,749,.Package,SP,04552-050,São Paulo,23,30,2000,2,1,195
19/01/2023,753,.Package,SP,04061-002,São Paulo,23,30,2000,2,1,195
19/01/2023,752,.Package,RJ,26280-315,Nova Iguaçu,37,30,3000,3,2,280
19/01/2023,751,.Package,SP,14804-073,Araraquara,21,30,1000,1,1,110
19/01/2023,750,.Package,SP,01454-010,São Paulo,30,30,4000,4,2,360
22/01/2023,760,.Package,PR,80035-010,Curitiba,29,30,4000,4,2,360
21/01/2023,763,.Package,MG,30320-170,Belo Horizonte,31,30,3000,3,2,275
21/01/2023,762,.Package,SP,13097-117,Campinas,31,30,4000,4,2,335
21/01/2023,761,.Package,RJ,22441-090,Rio de Janeiro,25,30,2000,2,1,195
23/01/2023,769,.Package,SE,49052-260,Aracaju,47,30,4000,4,2,330
22/01/2023,772,.Package,ES,29165-310,Serra,30,30,2000,2,1,200
20/01/2023,773,.Package,RJ,20735-180,Rio de Janeiro,25,30,1000,1,1,115
21/01/2023,778,.Package,SP,13561-207,São Carlos,31,30,4000,4,2,330
24/01/2023,776,.Package,PB,58045-010,João Pessoa,47,30,2000,2,1,190
24/01/2023,777,.Package,BA,41611-055,Salvador,47,30,4000,4,2,330
25/01/2023,784,.Package,RS,96450-000,Dom Pedrito,19,40,1340,1,1,55
26/01/2023,785,.Package,SP,05396-040,São Paulo,21,30,1000,1,1,115
26/01/2023,789,.Package,PR,84300-000,Tibagi,26,30,1000,1,1,110
27/01/2023,790,.Package,MT,78530-000,Peixoto de Azevedo,157,30,9000,9,5,775
29/01/2023,794,.Package,PR,81220-050,Curitiba,28,30,4000,4,2,330
30/01/2023,798,.Package,RJ,22790-866,Rio de Janeiro,25,30,2000,2,1,200
30/01/2023,797,.Package,RJ,28880-000,Casimiro de Abreu,33,30,3000,3,2,275
31/01/2023,799,.Package,MA,65065-070,São Luís,55,30,4000,4,2,330
31/01/2023,801,.Package,RJ,22421-030,Rio de Janeiro,25,30,2000,2,1,195
31/01/2023,800,.Package,PR,85980-000,Guaíra,32,30,2000,2,1,190
31/01/2023,802,.Package,SP,13305-440,Itu,34,30,4000,4,2,330
01/02/2023,805,.Package,SP,13607-552,Araras,26,30,2000,2,1,195
02/02/2023,806,.Package,SP,06543-670,Santana de Parnaíba,23,30,2000,2,1,195
05/02/2023,812,.Package,SP,06840-330,Embu das Artes,31,30,4000,4,2,330
04/02/2023,813,.Package,DF,72710-645,Brasília,80,30,2000,2,1,190
03/02/2023,808,.Package,SC,88220-000,Itapema,26,30,1000,1,1,115
06/02/2023,817,.Package,PR,80530-260,Curitiba,28,30,4000,4,2,340
06/02/2023,815,.Package,SP,06730-000,Vargem Grande Paulista,26,30,1000,1,1,115
07/02/2023,823,.Package,SP,18116-709,Votorantim,26,30,2000,2,1,200
07/02/2023,819,.Package,SP,11050-101,Santos,25,30,2000,2,1,200
08/02/2023,824,.Package,PB,58032-090,João Pessoa,47,30,2000,2,1,200
08/02/2023,826,.Package,RJ,22210-080,Rio de Janeiro,34,30,4000,4,2,330
08/02/2023,827,.Package,RJ,25535-261,São João de Meriti,25,30,1000,1,1,94
08/02/2023,829,.Package,AM,69075-170,Manaus,64,30,4000,4,2,360
09/02/2023,830,.Package,SP,04140-000,São Paulo,23,30,2000,2,1,190
10/02/2023,837,.Package,RJ,22231-090,Rio de Janeiro,23,30,1000,1,1,115
10/02/2023,838,.Package,SP,09030-050,Santo André,20,30,1000,1,1,115
11/02/2023,836,.Package,SC,89222-330,Joinville,32,30,4000,4,2,330
13/02/2023,845,.Package,SP,02801-000,São Paulo,53,30,4000,4,2,330
13/02/2023,844,.Package,PA,68040-050,Santarém,87,30,4000,4,2,330
14/02/2023,846,.Package,SC,88220-000,Itapema,48,30,4000,4,2,360
14/02/2023,849,.Package,RJ,24220-100,Niterói,34,30,4000,4,2,330
14/02/2023,850,.Package,RJ,25250-260,Duque de Caxias,27,30,2000,2,1,200
15/02/2023,851,.Package,RJ,25620-003,Petrópolis,24,30,1000,1,1,115
16/02/2023,853,.Package,SP,03141-020,São Paulo,23,30,2000,2,1,190
16/02/2023,856,.Package,PR,85877-000,São Miguel do Iguaçu,48,30,4000,4,2,320
19/02/2023,859,.Package,RS,95630-000,Parobé,19,30,2000,2,1,200
20/02/2023,860,.Package,RS,91350-170,Porto Alegre,17,30,2000,2,1,150
21/02/2023,861,.Package,SP,18118-030,Votorantim,26,30,2000,2,1,195
21/02/2023,863,.Package,RJ,22776-000,Rio de Janeiro,23,30,2300,2,2,94
18/02/2023,858,.Package,SP,08742-270,Mogi das Cruzes,29,30,3000,3,2,280
21/02/2023,862,.Package,MS,79002-073,Campo Grande,29,30,2000,2,1,195
22/02/2023,871,.Package,SP,01244-020,São Paulo,21,30,1000,1,1,190
24/02/2023,875,.Package,SP,01306-010,São Paulo,31,40,4000,4,2,221
24/02/2023,876,.Package,RJ,22740-260,Rio de Janeiro,34,40,4000,4,2,221
24/02/2023,877,.Package,RJ,20270-002,Rio de Janeiro,38,40,4000,4,2,270
24/02/2023,878,.Package,ES,29105-100,Vila Velha,37,40,4000,4,2,270
23/02/2023,879,.Package,RJ,22793-298,Rio de Janeiro,25,30,2000,2,1,190
25/02/2023,881,.Package,SP,13870-382,São João da Boa Vista,51,30,8000,8,4,650
25/02/2023,884,.Package,RJ,25720-350,Petrópolis,26,30,2000,2,1,195
25/02/2023,883,.Package,SP,05008-001,São Paulo,22,30,2300,2,2,320
25/02/2023,882,.Package,DF,71540-086,Brasília,33,30,2000,2,1,195
24/02/2023,880,.Package,SP,14021-684,Ribeirão Preto,31,30,4000,4,2,330
27/02/2023,887,.Package,RJ,22775-024,Rio de Janeiro,23,30,1000,1,1,98
27/02/2023,889,.Package,GO,74885-636,Goiânia,37,30,3000,3,2,285
27/02/2023,890,.Package,PE,55370-000,São Bento do Una,294,30,12000,12,6,960
27/02/2023,888,.Package,SP,08693-200,Suzano,25,30,2000,2,1,195
27/02/2023,891,.Package,RS,91040-360,Porto Alegre,19,30,4000,4,2,330
28/02/2023,892,.Package,RJ,22420-004,Rio de Janeiro,23,30,2300,2,2,94
01/03/2023,894,.Package,RJ,22776-050,Rio de Janeiro,135,40,24000,24,9,1000
02/03/2023,899,.Package,BA,43700-000,Simões Filho,85,30,2300,2,2,360
02/03/2023,900,.Package,SP,09040-040,Santo André,23,30,2000,2,1,200
06/03/2023,903,.Package,PB,58045-010,João Pessoa,47,30,2000,2,1,190
04/03/2023,905,.Package,SP,04043-250,São Paulo,30,30,4000,4,2,320
05/03/2023,904,.Package,RN,59062-570,Natal,55,30,4000,4,2,360
06/03/2023,907,.Package,SP,15092-240,São José do Rio Preto,29,30,3000,3,2,330
07/03/2023,908,.Package,SP,04533-900,São Paulo,46,40,8000,8,4,800
08/03/2023,909,.Package,RJ,22790-707,Rio de Janeiro,24,30,2300,2,2,215
08/03/2023,910,.Package,RJ,22640-100,Rio de Janeiro,32,40,3000,3,2,330
07/03/2023,912,.Package,SP,02021-030,São Paulo,21,30,2300,2,2,190
08/03/2023,911,.Package,RJ,20510-180,Rio de Janeiro,26,30,2300,2,2,360
08/03/2023,913,.Package,DF,70355-090,Brasília,27,30,1000,1,1,115
08/03/2023,914,.Package,SP,13272-041,Valinhos,23,30,2300,2,2,110
12/03/2023,923,.Package,MG,30220-280,Belo Horizonte,23,30,1000,1,1,115
12/03/2023,924,.Package,PR,86050-070,Londrina,21,30,2300,2,2,275
12/03/2023,925,.Package,SP,05132-000,São Paulo,22,30,2300,2,2,195
12/03/2023,927,.Package,ES,29052-730,Vitória,35,30,3000,3,2,330
12/03/2023,926,.Package,BA,44071-090,Feira de Santana,34,30,2300,2,2,110
12/03/2023,922,.Package,SP,02317-170,São Paulo,22,30,2300,2,2,230
10/03/2023,932,.Package,SP,14808-379,Araraquara,22,30,2300,2,2,195
12/03/2023,931,.Package,PR,86870-000,Ivaiporã,26,30,2300,2,2,325
15/03/2023,938,.Package,GO,75860-000,Quirinópolis,102,30,4000,4,2,280
15/03/2023,939,.Package,SP,12924-500,Bragança Paulista,42,30,6000,6,3,540
15/03/2023,940,.Package,SP,01455-040,São Paulo,30,30,4000,4,2,360
15/03/2023,941,.Package,AM,69020-010,Manaus,43,30,1000,1,1,90
16/03/2023,942,.Package,SP,05579-000,São Paulo,31,30,4000,4,2,330
16/03/2023,943,.Package,MG,32670-190,Betim,24,30,1000,1,1,360
15/03/2023,945,.Package,RJ,22630-010,Rio de Janeiro,34,30,4000,4,2,360
17/03/2023,946,.Package,SP,03118-040,São Paulo,22,30,2300,2,2,360
18/03/2023,952,.Package,SP,13211-593,Jundiaí,23,30,2300,2,2,325
18/03/2023,953,.Package,SP,12244-070,São José dos Campos,21,30,2300,2,2,110
18/03/2023,954,.Package,BA,45600-240,Itabuna,36,30,2300,2,2,360
19/03/2023,949,.Package,SC,88330-012,Balneário Camboriú,25,30,2300,2,2,350
19/03/2023,951,.Package,RS,95940-000,Arroio do Meio,20,30,2300,2,2,430
19/03/2023,948,.Package,RJ,21020-123,Rio de Janeiro,25,30,2300,2,2,115
19/03/2023,950,.Package,SP,13201-804,Jundiaí,23,30,2300,2,2,330
20/03/2023,955,.Package,ES,29163-266,Serra,30,30,1694,2,1,230
21/03/2023,957,.Package,SP,05006-010,São Paulo,30,30,4000,4,2,365
23/03/2023,958,.Package,SP,15010-080,São José do Rio Preto,34,30,5000,5,3,410
23/03/2023,962,.Package,MT,78050-253,Cuiabá,30,30,1000,1,1,110
26/03/2023,964,.Package,SP,13417-650,Piracicaba,31,30,4000,4,2,365
27/03/2023,966,.Package,SP,09030-050,Santo André,20,30,1000,1,1,30
25/03/2023,963,.Package,SP,13482-882,Limeira,21,30,1000,1,1,110
29/03/2023,969,.Package,RJ,25535-261,São João de Meriti,25,30,1000,1,1,94
30/03/2023,974,.Package,SP,05835-002,São Paulo,23,30,2000,2,1,200
30/03/2023,975,.Package,SP,05835-002,São Paulo,20,30,1000,1,1,110
30/03/2023,976,.Package,RJ,24370-090,Niterói,34,30,4000,4,2,330
02/04/2023,978,.Package,SP,18406-330,Itapeva,34,30,4000,4,2,360
02/04/2023,979,.Package,SP,01254-901,São Paulo,30,30,4000,4,2,330
02/04/2023,980,.Package,SP,01254-901,São Paulo,34,30,4000,4,2,330
04/04/2023,982,.Package,SP,02124-002,São Paulo,23,30,2000,2,1,195
04/04/2023,983,.Package,RJ,27213-250,Volta Redonda,24,30,1000,1,1,115
04/04/2023,984,.Package,RJ,22451-030,Rio de Janeiro,23,30,1000,1,1,98
04/04/2023,986,.Package,PE,52130-011,Recife,39,30,1000,1,1,110
05/04/2023,985,.Package,PB,58032-090,João Pessoa,47,30,2000,2,1,200
05/04/2023,987,.Package,MG,30190-000,Belo Horizonte,22,30,1000,1,1,110
06/04/2023,991,.Package,RJ,22790-882,Rio de Janeiro,25,30,2000,2,1,200
06/04/2023,992,.Package,RS,90570-020,Porto Alegre,20,30,4000,4,2,370
06/04/2023,994,.Package,ES,29090-130,Vitória,29,30,2000,2,1,195
07/04/2023,995,.Package,SC,88343-838,Camboriú,23,30,1000,1,1,110
07/04/2023,996,.Package,DF,71909-000,Brasília,40,30,4000,4,2,330
08/04/2023,997,.Package,SP,04079-001,São Paulo,33,30,5000,5,3,440
08/04/2023,998,.Package,PR,80440-050,Curitiba,28,30,4000,4,2,330
08/04/2023,999,.Package,SP,11065-050,Santos,33,30,4000,4,2,360
10/04/2023,1000,.Package,MG,30360-070,Belo Horizonte,25,30,2000,2,1,190
10/04/2023,1001,.Package,DF,70345-080,Brasília,40,30,4000,4,2,330
10/04/2023,1002,.Package,RJ,20550-000,Rio de Janeiro,26,30,2000,2,1,190
11/04/2023,1003,.Package,DF,70673-040,Brasília,40,30,4000,4,2,325
10/04/2023,1005,.Package,MG,38040-010,Uberaba,26,30,2000,2,1,195
11/04/2023,1006,.Package,MG,36500-061,Ubá,35,30,3000,3,2,275
11/04/2023,1004,.Package,RJ,21241-150,Rio de Janeiro,29,30,2000,2,1,200
11/04/2023,1007,.Package,SP,11070-001,Santos,22,30,1000,1,1,115
11/04/2023,1008,.Package,RJ,22241-110,Rio de Janeiro,26,30,2000,2,1,190
12/04/2023,1009,.Package,RJ,22450-130,Rio de Janeiro,23,30,1000,1,1,94
12/04/2023,1013,.Package,SP,13337-415,Indaiatuba,47,30,8000,8,4,690
12/04/2023,1014,.Package,SP,09991-090,Diadema,24,30,2000,2,1,200
14/04/2023,1022,.Package,SP,03118-040,São Paulo,20,30,1000,1,1,115
15/04/2023,1016,.Package,MG,37209-083,Lavras,37,30,4000,4,2,330
15/04/2023,1017,.Package,SP,13012-100,Campinas,32,30,5000,5,3,400
15/04/2023,1018,.Package,SP,13024-050,Campinas,20,30,1000,1,1,115
16/04/2023,1019,.Package,RJ,21235-535,Rio de Janeiro,28,30,2000,2,1,158
16/04/2023,1020,.Package,SP,02406-010,São Paulo,21,30,1000,1,1,110
16/04/2023,1021,.Package,RJ,21931-582,Rio de Janeiro,36,30,4000,4,2,360
17/04/2023,1023,.Package,SP,09751-030,São Bernardo do Campo,20,30,1000,1,1,115
17/04/2023,1024,.Package,RJ,21073-000,Rio de Janeiro,26,30,2000,2,1,190
16/04/2023,1027,.Package,MT,78895-390,Sorriso,102,30,4000,4,2,360
21/04/2023,1028,.Package,MG,38950-000,Ibiá,37,30,2000,2,1,190
22/04/2023,1029,.Package,PE,51020-280,Recife,47,30,2000,2,1,190
23/04/2023,1030,.Package,RS,95625-000,Imbé,19,30,1000,1,1,110
23/04/2023,1031,.Package,MG,36325-000,Tiradentes,26,30,1000,1,1,110
20/04/2023,1035,.Package,MT,78005-550,Cuiabá,43,30,4000,4,2,360
23/04/2023,1034,.Package,PR,86800-070,Apucarana,22,30,1000,1,1,115
25/04/2023,1036,.Package,SP,09991-090,Diadema,24,30,2000,2,1,195
26/04/2023,1038,.Package,BA,45820-779,Eunápolis,54,30,4000,4,2,360
27/04/2023,1039,.Package,SP,13291-268,Louveira,37,30,5000,5,3,410
27/04/2023,1040,.Package,PR,80610-010,Curitiba,19,30,1000,1,1,110
27/04/2023,1041,.Package,SP,05051-030,São Paulo,32,30,4000,4,2,360
27/04/2023,1042,.Package,RJ,22730-150,Rio de Janeiro,23,30,1000,1,1,115
28/04/2023,1043,.Package,SP,13466-330,Americana,31,30,4000,4,2,330
28/04/2023,1044,.Package,PR,82810-210,Curitiba,19,30,1000,1,1,115
30/04/2023,1045,.Package,SP,04140-080,São Paulo,23,30,2000,2,1,190
02/05/2023,1046,.Package,MG,32900-000,Igarapé,31,30,1000,1,1,115
02/05/2023,1048,.Package,SP,13085-360,Campinas,32,30,4000,4,2,360
02/05/2023,1047,.Package,MG,35057-060,Governador Valadares,23,30,1000,1,1,94
02/05/2023,1049,.Package,DF,70273-010,Brasília,27,30,1000,1,1,110
03/05/2023,1053,.Package,RS,93140-600,São Leopoldo,30,30,10000,10,5,880
03/05/2023,1056,.Package,SP,12900-260,Bragança Paulista,34,30,4000,4,2,330
04/05/2023,1057,.Package,SP,12942-008,Atibaia,34,30,4000,4,2,330
04/05/2023,1059,.Package,RS,98780-552,Santa Rosa,19,30,2000,2,1,195
04/05/2023,1061,.Package,SP,04006-052,São Paulo,20,30,1000,1,1,110
05/05/2023,1063,.Package,SP,04019-030,São Paulo,30,30,4000,4,2,325
05/05/2023,1064,.Package,RJ,22410-003,Rio de Janeiro,31,30,3000,3,2,280
05/05/2023,1065,.Package,PA,68455-678,Tucuruí,115,30,1000,1,1,110
05/05/2023,1067,.Package,SC,89066-330,Blumenau,21,30,1000,1,1,110
07/05/2023,1068,.Package,RJ,25900-210,Magé,37,30,4000,4,2,360
